Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact
2022-05-05,2,-0.21759086435061636,0.05126549526639938,-0.3561021001698062,2,832,2,2,1,0.03859398770572777,2
2022-05-05,1,-0.3200260248877088,-0.8160570118072227,-0.5319302907030876,2,1498,2,0,1,-1.092066911376893,2
2022-05-05,2,-0.29441723475343573,-1.4074132666301467,-0.3561021001698062,2,1254,2,0,1,0.03859398770572777,2
2022-06-18,2,-0.06393812354497765,1.3128255055553042,-0.3561021001698062,2,957,2,1,0,0.03859398770572777,0
2022-06-18,3,-0.0767425186121142,1.3128255055553042,-0.18027390963652484,2,1236,2,2,2,1.1692548867883485,0
2022-06-18,3,-0.05113372847784109,-0.10642950601971371,-0.18027390963652484,1,1930,2,1,1,0.03859398770572777,0
2022-05-05,2,-0.34563481502198196,-1.4074132666301467,-0.3561021001698062,2,390,2,2,1,-1.092066911376893,2
2022-05-05,2,-0.24960185201845775,-1.4074132666301467,-0.3561021001698062,2,1745,2,1,1,0.03859398770572777,2
2022-06-18,3,-0.038329333410704526,1.3128255055553042,-0.18027390963652484,1,588,2,1,1,1.1692548867883485,0
2022-06-18,3,-0.06393812354497765,-1.2733725155369506,-0.3561021001698062,1,1930,2,1,1,1.1692548867883485,0
2022-05-23,3,-0.18557987668277495,0.13011299590945594,-0.18027390963652484,1,1098,2,0,1,0.03859398770572777,0
2022-05-09,3,0.32019372846911914,1.3128255055553042,-0.3561021001698062,2,1792,2,0,1,1.1692548867883485,2
2022-05-14,1,-0.24319965448488948,-0.7387864611770273,-0.3561021001698062,1,414,2,1,2,-1.092066911376893,2
2022-05-17,1,-0.33923261748841366,-0.8160570118072227,-0.18027390963652484,1,1786,2,2,0,-1.092066911376893,0
2022-05-05,1,-0.2688084446191626,-1.4310675168230638,-0.18027390963652484,2,1495,2,2,1,-1.092066911376893,2
2022-04-29,2,-0.34563481502198196,-1.3206810159227846,-0.18027390963652484,2,1620,2,2,1,-1.092066911376893,2
2022-04-29,3,-0.28801503721986743,-0.5006670092349964,-0.18027390963652484,2,408,2,1,1,-1.092066911376893,2
2022-04-29,2,-0.2688084446191626,-1.3679895163086184,-0.18027390963652484,2,831,2,2,1,-1.092066911376893,2
2022-04-29,2,-0.3712436051562551,-1.4547217670159807,-0.3561021001698062,2,478,2,2,1,-1.092066911376893,2
2022-04-29,2,-0.3200260248877088,-0.579514509878053,-0.3561021001698062,2,2011,2,2,1,0.03859398770572777,2
2022-05-10,3,-0.25600404955202605,-0.2641245073058268,-0.004445719103243464,2,891,2,2,1,-1.092066911376893,2
2022-06-08,3,-0.34563481502198196,0.8397405016969649,-0.5319302907030876,1,388,2,2,1,1.1692548867883485,2
2022-07-07,1,-0.3200260248877088,-1.4783760172088976,-0.5319302907030876,2,1171,2,0,1,-1.092066911376893,2
2022-05-12,1,-0.33923261748841366,-1.4389522668873693,-0.18027390963652484,2,621,2,2,1,-1.092066911376893,2
2022-06-09,2,-0.12796009888066046,-0.10642950601971371,-0.18027390963652484,1,1405,2,1,1,0.03859398770572777,2
2022-06-22,2,-0.28161283968629913,0.05126549526639938,-0.5319302907030876,1,276,2,2,1,-1.092066911376893,2
2022-05-27,1,-0.3712436051562551,-0.9579825129647245,-0.5319302907030876,2,627,2,1,1,-1.092066911376893,2
2022-05-06,1,-0.3584392100891185,-0.8160570118072227,-0.5319302907030876,2,1272,2,0,1,-1.092066911376893,2
2022-05-05,2,-0.1663732840820701,-0.10642950601971371,-0.004445719103243464,2,600,2,1,1,0.03859398770572777,2
2022-04-29,2,0.06410582712638795,0.20896049655251248,-0.3561021001698062,2,898,2,0,1,0.03859398770572777,2
2022-05-05,2,-0.1663732840820701,-0.4218195085919399,-0.3561021001698062,2,1696,2,0,1,0.03859398770572777,2
2022-04-29,1,-0.3904501977569599,-0.8949045124502792,-0.5319302907030876,2,1730,2,2,1,-1.092066911376893,2
2022-04-29,3,-0.25600404955202605,-0.027582005376657167,-0.18027390963652484,2,1694,2,2,1,0.03859398770572777,2
2022-06-18,2,-0.15356888901493357,-0.027582005376657167,-0.18027390963652484,1,267,2,2,1,0.03859398770572777,0
2022-05-27,3,0.12812780246207076,0.20896049655251248,-0.5319302907030876,2,412,2,1,1,1.1692548867883485,0
2022-05-29,1,-0.25600404955202605,-0.7419403612027495,-0.18027390963652484,1,1074,2,2,1,-1.092066911376893,0
2022-04-29,3,-0.28161283968629913,-1.3679895163086184,-0.18027390963652484,2,2120,2,1,1,0.03859398770572777,2
2022-05-05,2,-0.3200260248877088,-1.4152980166944524,-0.5319302907030876,2,1817,2,1,1,0.03859398770572777,2
2022-05-05,2,-0.3200260248877088,-1.4389522668873693,-0.3561021001698062,2,536,2,2,1,0.03859398770572777,2
2022-05-05,1,-0.3648414076226868,-1.0525995137363924,-0.004445719103243464,2,544,2,2,1,-1.092066911376893,2
2022-06-29,1,-0.3584392100891185,-0.8949045124502792,-0.3561021001698062,1,1203,2,2,0,-1.092066911376893,2
2022-05-05,2,-0.3584392100891185,-0.7372095111641661,-0.3561021001698062,2,185,2,1,1,0.03859398770572777,2
2022-06-08,4,-0.22526069699583115,-0.5006670092349964,-0.004445719103243464,2,1502,2,0,1,0.03859398770572777,2
2022-05-18,1,-0.37764580268982334,-0.5322060094922191,-0.3561021001698062,2,2035,2,0,1,-1.092066911376893,2
2022-04-29,1,-0.19198207421634325,-0.8160570118072227,-0.5319302907030876,2,449,2,2,2,-1.092066911376893,2
2022-04-29,2,-0.3584392100891185,-0.7372095111641661,-0.5319302907030876,2,1171,2,1,1,-1.092066911376893,2
2022-04-29,2,-0.28161283968629913,-1.3758742663729242,-0.5319302907030876,2,1814,2,1,1,-1.092066911376893,2
2022-07-02,4,0.32019372846911914,-1.096754114096504,-0.004445719103243464,1,1267,2,0,0,1.1692548867883485,0
2022-05-27,2,-0.2303952594177529,-0.2641245073058268,-0.3561021001698062,1,1691,2,2,1,0.03859398770572777,0
2022-05-27,2,-0.24319965448488948,-1.446837016951675,-0.3561021001698062,2,1403,2,2,1,0.03859398770572777,2
2022-07-05,1,-0.3264282224212771,-0.8949045124502792,-0.3561021001698062,2,1172,2,0,1,-1.092066911376893,2
2022-04-29,1,-0.38404800022339164,-0.8160570118072227,-0.18027390963652484,2,2091,2,2,1,-1.092066911376893,2
2022-06-18,3,-0.10235130874638733,1.3128255055553042,-0.3561021001698062,1,820,2,1,1,1.1692548867883485,0
2022-06-18,3,-0.0767425186121142,1.3128255055553042,-0.3561021001698062,1,1743,2,1,1,1.1692548867883485,0
2022-05-26,3,8.385179070514949e-05,1.3128255055553042,-0.004445719103243464,1,1930,2,1,0,1.1692548867883485,0
2022-05-26,3,0.02569264192497827,1.3128255055553042,-0.5319302907030876,1,1556,2,1,1,1.1692548867883485,0
2022-07-04,3,-0.06393812354497765,1.3128255055553042,-0.3561021001698062,1,1930,2,1,1,1.1692548867883485,0
2022-05-08,3,-0.19198207421634325,0.36665549783862555,-0.3561021001698062,2,627,2,1,1,0.03859398770572777,2
2022-06-17,1,-0.33923261748841366,-0.579514509878053,-0.5319302907030876,1,381,2,1,0,-1.092066911376893,2
2022-05-14,1,-0.3072216298205723,-0.9737520130933357,-0.3561021001698062,2,1828,2,0,1,-1.092066911376893,2
2022-06-18,2,-0.2688084446191626,-1.3679895163086184,-0.3561021001698062,2,526,2,1,1,0.03859398770572777,2
2022-05-14,3,0.2561717531334363,1.3128255055553042,-0.5319302907030876,1,1189,2,2,1,1.1692548867883485,0
2022-06-18,2,-0.12796009888066046,-0.10642950601971371,-0.18027390963652484,1,820,2,1,0,0.03859398770572777,0
2022-05-23,3,-0.18557987668277495,0.28780799719556904,-0.18027390963652484,1,1098,2,2,1,0.03859398770572777,0
2022-05-31,4,-0.08954691367925077,0.6820455004108518,-0.3561021001698062,1,1691,2,1,1,0.03859398770572777,0
2022-05-10,1,-0.38404800022339164,-0.7372095111641661,-0.004445719103243464,2,1162,2,1,1,-1.092066911376893,2
2022-06-18,4,8.385179070514949e-05,-1.0525995137363924,-0.3561021001698062,1,13,2,1,1,1.1692548867883485,0
2022-06-18,3,-0.06393812354497765,1.3128255055553042,-0.3561021001698062,1,1743,2,1,1,1.1692548867883485,0
2022-06-16,1,-0.3200260248877088,-0.7372095111641661,-0.18027390963652484,1,1365,2,2,1,-1.092066911376893,0
2022-04-29,1,-0.3072216298205723,-0.7372095111641661,-0.004445719103243464,2,1685,2,2,1,-1.092066911376893,2
2022-05-05,2,-0.2303952594177529,-1.399528516565841,-0.5319302907030876,2,1242,2,1,1,0.03859398770572777,2
2022-05-23,2,8.385179070514949e-05,0.05126549526639938,-0.3561021001698062,2,910,2,1,0,0.03859398770572777,0
2022-06-20,3,-0.06393812354497765,0.9974355029830779,0.3472106619633193,2,715,2,2,1,0.03859398770572777,2
2022-05-27,2,-0.28161283968629913,-0.8949045124502792,-0.004445719103243464,1,1691,2,1,1,0.03859398770572777,0
2022-04-29,2,-0.28161283968629913,-0.10642950601971371,-0.18027390963652484,2,390,2,1,1,0.03859398770572777,2
2022-07-07,1,-0.3072216298205723,-0.7687485114213887,-0.004445719103243464,1,544,2,2,1,-1.092066911376893,0
2022-05-05,1,-0.28161283968629913,-1.241833515279728,-0.3561021001698062,1,1072,2,2,0,-1.092066911376893,2
2022-07-09,2,-0.02552493834356797,0.05126549526639938,-0.5319302907030876,1,1296,2,2,0,0.03859398770572777,0
2022-05-23,3,-0.12796009888066046,0.2404994968097351,-0.3561021001698062,2,2172,2,2,1,0.03859398770572777,2
2022-07-02,3,-0.06393812354497765,0.36665549783862555,-0.5319302907030876,1,2092,2,1,1,0.03859398770572777,2
2022-05-21,1,-0.3328304199548454,-0.6583620105211095,-0.5319302907030876,2,442,2,1,1,-1.092066911376893,0
2022-06-30,2,-0.2624062470855943,0.6820455004108518,-0.18027390963652484,2,491,2,2,0,-1.092066911376893,2
2022-05-27,3,0.19214977779775355,0.9974355029830779,-0.3561021001698062,1,2057,2,1,0,0.03859398770572777,0
2022-05-16,1,-0.19198207421634325,-0.5006670092349964,-0.5319302907030876,1,1240,2,1,1,-1.092066911376893,0
2022-06-02,2,-0.35203701255555025,-0.8160570118072227,-0.5319302907030876,1,1162,2,2,1,-1.092066911376893,2
2022-07-07,1,-0.2752106421527309,-0.7056705109069434,-0.004445719103243464,2,2035,2,0,1,-1.092066911376893,2
2022-06-13,1,-0.2688084446191626,-0.18527700666277028,-0.3561021001698062,2,1498,2,1,0,-1.092066911376893,2
2022-06-24,2,-0.21759086435061636,-0.18527700666277028,-0.5319302907030876,1,1745,2,1,0,0.03859398770572777,0
2022-05-09,2,-0.2688084446191626,-0.60316876007097,-0.3561021001698062,1,1482,2,1,1,-1.092066911376893,2
2022-05-11,3,0.3842157038048019,0.9974355029830779,-0.004445719103243464,1,544,2,0,1,0.03859398770572777,0
2022-05-05,2,-0.1663732840820701,-0.027582005376657167,-0.3561021001698062,2,1242,2,2,1,0.03859398770572777,2
2022-04-29,1,-0.3968523952905282,-1.336450516051396,-0.5319302907030876,2,1327,2,2,1,-1.092066911376893,2
2022-05-14,2,-0.3200260248877088,-0.7372095111641661,-0.18027390963652484,2,2106,2,1,1,-1.092066911376893,2
2022-05-14,1,-0.35203701255555025,-1.2102945150225053,-0.3561021001698062,1,2199,2,2,0,-1.092066911376893,0
2022-05-05,1,-0.2303952594177529,-0.6583620105211095,-0.3561021001698062,2,1650,2,1,1,-1.092066911376893,2
2022-07-06,1,-0.21759086435061636,-0.5006670092349964,-0.3561021001698062,1,614,2,1,1,-1.092066911376893,0
2022-06-30,1,-0.3200260248877088,-1.446837016951675,-0.18027390963652484,2,1171,2,0,1,-1.092066911376893,2
2022-06-08,2,-0.25600404955202605,-0.6583620105211095,-0.004445719103243464,1,508,2,2,1,-1.092066911376893,2
2022-07-04,2,-0.2367974569513212,-1.3837590164372298,-0.004445719103243464,2,449,2,1,1,0.03859398770572777,2
2022-05-28,1,-0.35203701255555025,-1.289142015665562,-0.004445719103243464,1,1388,2,0,1,-1.092066911376893,2
2022-06-26,2,-0.3712436051562551,-0.8160570118072227,-0.5319302907030876,2,2205,2,2,1,-1.092066911376893,2
2022-05-08,2,-0.21759086435061636,-0.3429720079488834,-0.004445719103243464,1,1162,2,2,0,0.03859398770572777,2
2022-05-22,2,-0.21759086435061636,0.011841744944871106,-0.18027390963652484,2,831,2,1,1,-1.092066911376893,2
2022-04-29,3,-0.34563481502198196,-1.3585278162314518,-0.004445719103243464,2,338,2,1,1,-1.092066911376893,2
2022-05-05,2,-0.2688084446191626,-0.3429720079488834,-0.004445719103243464,2,1254,2,0,1,0.03859398770572777,2
2022-05-10,2,-0.3072216298205723,-1.399528516565841,-0.3561021001698062,2,994,2,1,1,0.03859398770572777,2
2022-05-14,3,-0.12796009888066046,-1.374297316360063,-0.3561021001698062,2,1682,2,2,1,0.03859398770572777,2
2022-04-29,1,-0.3328304199548454,-0.7372095111641661,-0.5319302907030876,2,390,2,2,1,-1.092066911376893,2
2022-05-14,3,0.15373659259634387,0.9185880023400214,-0.18027390963652484,1,2054,2,1,1,0.03859398770572777,0
2022-06-07,2,-0.19198207421634325,0.05126549526639938,-0.18027390963652484,2,611,2,1,1,0.03859398770572777,2
2022-04-29,1,-0.3712436051562551,-0.8949045124502792,-0.3561021001698062,2,1254,2,2,1,-1.092066911376893,2
2022-04-29,1,-0.38404800022339164,-0.8160570118072227,-0.5319302907030876,2,276,2,2,1,-1.092066911376893,2
2022-04-29,2,-0.19198207421634325,0.05126549526639938,-0.18027390963652484,2,439,2,1,2,-1.092066911376893,2
2022-04-29,1,-0.3200260248877088,-0.8160570118072227,-0.3561021001698062,2,998,2,2,1,-1.092066911376893,2
2022-07-04,3,-0.25600404955202605,-1.3679895163086184,-0.18027390963652484,2,390,2,1,1,0.03859398770572777,2
2022-05-14,2,-0.2752106421527309,-0.6583620105211095,-0.3561021001698062,1,1099,2,1,1,0.03859398770572777,0
2022-05-10,1,-0.37764580268982334,-0.8949045124502792,-0.3561021001698062,2,306,2,1,1,-1.092066911376893,2
2022-05-10,1,-0.2688084446191626,-1.4310675168230638,-0.5319302907030876,2,674,2,0,1,-1.092066911376893,2
2022-04-29,4,-0.21759086435061636,-0.10642950601971371,-0.18027390963652484,2,1906,2,2,1,0.03859398770572777,2
2022-04-27,1,-0.19198207421634325,-0.4218195085919399,-0.5319302907030876,2,1695,2,1,1,-1.092066911376893,2
2022-06-28,2,-0.32898910143470445,-0.7372095111641661,-0.3561021001698062,2,1098,2,2,1,-1.092066911376893,2
2022-07-04,2,-0.35203701255555025,-0.8949045124502792,-0.3561021001698062,1,164,2,1,0,-1.092066911376893,2
2022-06-27,3,-0.06393812354497765,0.8397405016969649,-0.5319302907030876,1,1784,2,2,0,0.03859398770572777,0
2022-04-29,2,-0.28161283968629913,-1.4152980166944524,-0.3561021001698062,2,775,2,2,1,-1.092066911376893,2
2022-07-01,2,-0.33923261748841366,-1.4310675168230638,-0.3561021001698062,2,790,2,2,1,0.03859398770572777,2
2022-05-24,3,0.11916472591507515,-1.2102945150225053,-0.5319302907030876,1,1498,2,1,0,1.1692548867883485,0
2022-07-04,2,0.12812780246207076,1.0762830036261346,-0.3561021001698062,1,1728,2,0,0,0.03859398770572777,0
2022-06-22,2,-0.06393812354497765,0.28780799719556904,-0.18027390963652484,1,1785,2,2,0,0.03859398770572777,0
2022-05-30,2,0.06410582712638795,1.3128255055553042,-0.18027390963652484,1,1745,2,0,0,0.03859398770572777,0
2022-05-14,2,-0.29441723475343573,-0.10642950601971371,-0.5319302907030876,2,145,2,2,1,-1.092066911376893,2
2022-06-15,2,-0.2752106421527309,-0.4218195085919399,-0.5319302907030876,2,1817,2,2,1,-1.092066911376893,2
2022-04-28,2,-0.06393812354497765,-0.10642950601971371,-0.3561021001698062,2,1829,2,2,1,0.03859398770572777,2
2022-05-03,1,-0.3264282224212771,-0.8949045124502792,-0.3561021001698062,2,1382,2,1,1,-1.092066911376893,2
2022-05-14,2,-0.3328304199548454,-0.8160570118072227,-0.5319302907030876,2,1818,2,2,1,-1.092066911376893,2
2022-06-04,2,-0.28161283968629913,-0.8949045124502792,-0.3561021001698062,1,2199,2,2,0,-1.092066911376893,0
2022-05-14,2,-0.3584392100891185,-0.7372095111641661,-0.5319302907030876,2,2107,2,1,1,-1.092066911376893,2
2022-07-09,1,-0.21759086435061636,-0.8160570118072227,-0.5319302907030876,1,1295,2,0,1,-1.092066911376893,0
2022-05-14,1,-0.4032545928240965,-0.9737520130933357,-0.5319302907030876,2,1327,2,2,1,-1.092066911376893,2
2022-06-13,1,-0.2047864692834798,-0.6662467605854152,-0.3561021001698062,2,526,2,0,1,-1.092066911376893,2
2022-05-10,2,-0.15356888901493357,-1.3932207165143966,-0.004445719103243464,2,1498,2,1,1,0.03859398770572777,2
2022-06-16,1,-0.29441723475343573,-0.579514509878053,-0.3561021001698062,2,910,2,0,1,-1.092066911376893,2
2022-06-30,2,-0.25600404955202605,-1.4074132666301467,-0.18027390963652484,2,390,2,2,1,0.03859398770572777,2
2022-06-08,3,0.038497036992114826,-1.265487765472645,-0.3561021001698062,1,464,2,1,0,0.03859398770572777,2
2022-07-04,3,0.19214977779775355,0.20896049655251248,-0.5319302907030876,1,1820,2,2,0,1.1692548867883485,0
2022-06-02,1,-0.3648414076226868,-0.7372095111641661,-0.18027390963652484,2,569,2,2,1,-1.092066911376893,2
2022-07-04,3,8.385179070514949e-05,-1.289142015665562,-0.5319302907030876,1,831,2,1,0,1.1692548867883485,0
2022-05-05,2,-0.25600404955202605,-1.4152980166944524,-0.3561021001698062,2,2054,2,1,1,0.03859398770572777,2
2022-05-05,3,-0.06393812354497765,-1.1314470143794488,-0.5319302907030876,2,1236,2,1,1,0.03859398770572777,2
2022-05-05,2,-0.3200260248877088,-1.4152980166944524,-0.5319302907030876,2,994,2,2,1,0.03859398770572777,2
2022-07-06,1,-0.21759086435061636,-1.0525995137363924,-0.18027390963652484,1,135,2,1,0,-1.092066911376893,0
2022-06-20,3,-0.06393812354497765,1.3128255055553042,-0.5319302907030876,1,1189,2,1,0,1.1692548867883485,0
2022-05-27,1,-0.24319965448488948,-0.8949045124502792,-0.18027390963652484,1,1074,2,1,1,-1.092066911376893,0
2022-05-21,3,-0.1663732840820701,0.4455029984816821,-0.3561021001698062,2,357,2,1,1,0.03859398770572777,2
2022-06-08,2,-0.3328304199548454,-0.7687485114213887,-0.5319302907030876,2,1688,2,1,1,-1.092066911376893,2
2022-06-17,2,-0.18942119520291592,-1.3932207165143966,-0.3561021001698062,1,1498,2,1,0,0.03859398770572777,0
2022-06-15,2,-0.19838427174991152,-1.3932207165143966,-0.3561021001698062,1,1500,2,1,0,0.03859398770572777,0
2022-07-09,2,-0.17917767914920668,-0.579514509878053,-0.18027390963652484,1,135,2,1,0,0.03859398770572777,0
2022-07-06,2,-0.19198207421634325,-0.579514509878053,-0.004445719103243464,1,135,2,1,0,0.03859398770572777,0
2022-05-14,2,-0.28161283968629913,-0.3902805083347173,-0.3561021001698062,2,652,2,1,1,0.03859398770572777,2
2022-05-27,2,-0.3648414076226868,-1.4074132666301467,-0.5319302907030876,1,1327,2,2,1,-1.092066911376893,2
2022-04-29,3,-0.12796009888066046,0.05126549526639938,-0.5319302907030876,2,563,2,2,1,0.03859398770572777,2
2022-05-19,2,-0.19198207421634325,-0.10642950601971371,-0.3561021001698062,1,1189,2,1,0,0.03859398770572777,0
2022-06-03,3,-0.21759086435061636,-0.10642950601971371,-0.004445719103243464,1,1241,2,1,1,-1.092066911376893,2
2022-05-31,1,-0.28161283968629913,-0.6583620105211095,-0.18027390963652484,1,1526,2,1,1,-1.092066911376893,2
2022-04-29,2,-0.3200260248877088,-0.8160570118072227,-0.004445719103243464,2,1462,2,0,1,-1.092066911376893,2
2022-04-29,2,-0.3200260248877088,-0.78451801155,-0.3561021001698062,2,1566,2,0,1,0.03859398770572777,2
2022-05-10,3,-0.15356888901493357,-1.3285657659870902,-0.18027390963652484,2,998,2,1,1,0.03859398770572777,2
2022-05-27,1,-0.19198207421634325,-0.8949045124502792,-0.18027390963652484,1,1074,2,0,1,-1.092066911376893,0
2022-05-14,3,-0.12796009888066046,0.8397405016969649,0.17138247143003793,1,445,2,1,1,1.1692548867883485,0
2022-05-10,2,-0.17917767914920668,-1.399528516565841,-0.18027390963652484,2,530,2,1,1,-1.092066911376893,2
2022-07-04,3,-0.06393812354497765,0.20896049655251248,-0.18027390963652484,1,537,2,1,1,0.03859398770572777,2
2022-06-04,2,-0.1663732840820701,0.05126549526639938,-0.004445719103243464,2,2054,2,1,1,0.03859398770572777,2
2022-04-29,2,-0.2688084446191626,-0.2641245073058268,-0.18027390963652484,2,1254,2,2,1,0.03859398770572777,2
2022-05-23,2,-0.3584392100891185,-1.446837016951675,-0.3561021001698062,2,529,2,0,1,-1.092066911376893,2
2022-05-23,2,-0.21118866681704807,0.05126549526639938,-0.3561021001698062,2,1002,2,1,1,0.03859398770572777,2
2022-05-18,1,-0.33923261748841366,-0.6583620105211095,-0.3561021001698062,1,391,2,2,0,-1.092066911376893,0
2022-05-18,1,-0.34563481502198196,-0.8160570118072227,-0.004445719103243464,1,391,2,2,0,-1.092066911376893,0
2022-07-05,2,-0.3200260248877088,-0.46912800897777385,-0.3561021001698062,2,1635,2,0,1,0.03859398770572777,2
2022-05-14,2,-0.25600404955202605,-0.4218195085919399,-0.5319302907030876,2,526,2,1,1,-1.092066911376893,2
2022-05-05,3,0.02569264192497827,-1.3285657659870902,-0.18027390963652484,2,2095,2,1,0,0.03859398770572777,2
2022-05-18,2,-0.29441723475343573,-0.5006670092349964,-0.3561021001698062,1,391,2,2,1,-1.092066911376893,0
2022-05-18,2,-0.28161283968629913,-0.6583620105211095,-0.5319302907030876,1,391,2,2,0,0.03859398770572777,0
2022-05-21,2,-0.1663732840820701,-1.3932207165143966,-0.004445719103243464,1,1498,2,1,0,0.03859398770572777,0
2022-06-19,1,-0.3968523952905282,-1.3837590164372298,-0.3561021001698062,2,644,2,2,1,0.03859398770572777,2
2022-06-04,2,-0.29441723475343573,0.05126549526639938,-0.5319302907030876,2,1098,2,2,1,0.03859398770572777,2
2022-05-14,1,-0.3328304199548454,-1.423182766758758,-0.18027390963652484,2,1068,2,2,1,-1.092066911376893,2
2022-05-05,2,-0.2688084446191626,-1.4074132666301467,-0.3561021001698062,2,1482,2,2,1,-1.092066911376893,2
2022-07-06,1,-0.25600404955202605,-1.1314470143794488,-0.004445719103243464,1,135,2,0,0,-1.092066911376893,0
2022-05-10,2,-0.28801503721986743,-0.10642950601971371,-0.18027390963652484,2,1936,2,2,0,0.03859398770572777,2
2022-07-06,3,-0.06393812354497765,-0.10642950601971371,-0.18027390963652484,1,135,2,1,0,1.1692548867883485,0
2022-07-01,2,-0.3264282224212771,-0.5006670092349964,-0.18027390963652484,2,1239,2,2,1,0.03859398770572777,2
2022-05-19,2,-0.25600404955202605,-0.10642950601971371,-0.004445719103243464,2,273,2,1,1,0.03859398770572777,2
2022-05-19,1,-0.29441723475343573,-0.2641245073058268,-0.18027390963652484,2,1692,2,1,1,-1.092066911376893,2
2022-06-30,1,-0.34563481502198196,-0.8791350123216679,-0.3561021001698062,1,533,2,2,0,-1.092066911376893,2
2022-06-24,3,-0.04473153094427281,1.3128255055553042,-0.3561021001698062,1,1526,2,1,0,0.03859398770572777,0
2022-06-22,2,-0.06393812354497765,0.6820455004108518,-0.004445719103243464,1,1787,2,1,0,0.03859398770572777,0
2022-05-14,3,0.32019372846911914,0.9974355029830779,-0.18027390963652484,2,655,2,1,1,1.1692548867883485,2
2022-06-04,3,8.385179070514949e-05,0.36665549783862555,-0.18027390963652484,1,1632,2,1,0,0.03859398770572777,0
2022-07-03,3,0.2561717531334363,0.28780799719556904,-0.3561021001698062,1,2095,2,2,1,1.1692548867883485,0
2022-05-05,2,-0.19198207421634325,-1.352220016180007,-0.3561021001698062,2,955,2,1,1,-1.092066911376893,2
2022-06-03,1,-0.3648414076226868,-1.0525995137363924,-0.18027390963652484,2,1948,2,0,1,-1.092066911376893,2
2022-06-23,2,-0.2303952594177529,-0.3429720079488834,-0.5319302907030876,1,1481,2,1,1,0.03859398770572777,0
2022-07-09,1,-0.32898910143470445,-0.8160570118072227,-0.5319302907030876,1,1500,2,1,0,-1.092066911376893,0
2022-06-30,2,-0.35203701255555025,-0.8791350123216679,-0.3561021001698062,2,627,2,2,1,-1.092066911376893,2
2022-06-08,2,-0.19198207421634325,-0.2641245073058268,-0.3561021001698062,2,831,2,0,1,-1.092066911376893,2
2022-04-29,3,-0.21759086435061636,-1.336450516051396,-0.004445719103243464,2,279,2,0,1,1.1692548867883485,2
2022-06-20,1,-0.25600404955202605,-0.5006670092349964,-0.3561021001698062,1,1745,2,0,0,-1.092066911376893,0
2022-05-14,2,-0.28161283968629913,-0.8949045124502792,-0.3561021001698062,1,2199,2,2,0,-1.092066911376893,0
2022-04-29,2,-0.19198207421634325,-0.2483550071772155,-0.18027390963652484,2,2092,2,1,1,0.03859398770572777,2
2022-06-22,3,-0.29441723475343573,-0.4218195085919399,-0.5319302907030876,2,790,2,0,1,0.03859398770572777,2
2022-06-30,2,0.06410582712638795,0.24838424687404076,-0.3561021001698062,2,1045,2,0,1,0.03859398770572777,2
2022-06-30,2,-0.34563481502198196,-0.579514509878053,-0.004445719103243464,2,1696,2,2,1,0.03859398770572777,2
2022-05-05,3,-0.21759086435061636,-1.352220016180007,-0.5319302907030876,2,2009,2,2,1,0.03859398770572777,2
2022-05-30,1,-0.3200260248877088,-1.1472165145080602,-0.004445719103243464,2,1189,2,1,0,-1.092066911376893,2
2022-05-18,3,-0.140764493947797,0.4455029984816821,-0.3561021001698062,1,391,2,2,0,0.03859398770572777,0
2022-05-23,3,-0.08954691367925077,0.05126549526639938,-0.3561021001698062,2,1691,2,1,1,0.03859398770572777,2
2022-07-01,3,-0.08954691367925077,-0.10642950601971371,-0.3561021001698062,1,1481,2,2,0,0.03859398770572777,2
2022-07-07,2,-0.21759086435061636,-0.10642950601971371,-0.004445719103243464,1,851,2,1,1,0.03859398770572777,0
2022-05-18,3,-0.10235130874638733,0.4455029984816821,-0.18027390963652484,1,391,2,2,1,1.1692548867883485,0
2022-05-18,2,-0.2303952594177529,-0.5006670092349964,-0.3561021001698062,1,391,2,2,1,0.03859398770572777,0
2022-04-29,2,-0.12796009888066046,-0.10642950601971371,-0.3561021001698062,2,1526,2,1,1,-1.092066911376893,2
2022-05-18,3,-0.2367974569513212,0.4455029984816821,-0.3561021001698062,1,381,2,2,0,0.03859398770572777,0
2022-06-29,2,-0.2688084446191626,-1.4310675168230638,-0.18027390963652484,1,1688,2,1,0,0.03859398770572777,2
2022-04-29,2,-0.21759086435061636,-1.3837590164372298,-0.18027390963652484,2,1161,2,2,1,0.03859398770572777,2
2022-05-10,2,-0.3200260248877088,-1.4389522668873693,-0.18027390963652484,2,1513,2,2,1,-1.092066911376893,2
2022-04-29,2,-0.3200260248877088,-1.446837016951675,-0.5319302907030876,2,536,2,2,1,-1.092066911376893,2
2022-07-08,2,-0.12796009888066046,-0.4533585088491625,-0.3561021001698062,1,1526,2,0,0,-1.092066911376893,0
2022-06-15,2,-0.1535816934100007,-0.3335103078717166,-0.3561021001698062,1,1499,2,1,0,0.03859398770572777,0
2022-05-05,2,-0.3712436051562551,-0.7372095111641661,-0.3561021001698062,2,822,2,2,1,-1.092066911376893,2
2022-06-02,2,0.06410582712638795,-0.10642950601971371,-0.18027390963652484,1,2054,2,0,1,0.03859398770572777,2
2022-06-30,1,-0.28161283968629913,-1.4626065170802864,-0.18027390963652484,1,1820,2,0,1,-1.092066911376893,0
